,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,ACC0,ACC1,ACC2,GYR0,GYR1,GYR2,ENC0,ENC1,ENC2,ENC3,ENC4,ENC5,BUTTON,SYNC,ts
11543,10,9,70,3650,3876,3657,1878,14,6,5,11,42,3347,2451,81,72,2040,1206,14,5,16,1489,1707,53,15,13,40,1737,1412,12,4095,1091,49,14,8,8,12,37,1680,1222,44,27,16,12,9,9,10,14,29,23,-77,53,74,68,-55,57,59,76,75,79,11,0,0,93,1535019
11544,10,8,66,3608,3846,3523,1821,12,4,4,16,43,3384,2472,82,79,2005,1187,14,4,30,1524,1728,53,12,14,42,1751,1442,13,4095,1118,52,15,7,7,12,40,1718,1266,44,26,24,13,10,9,10,13,28,23,-81,59,80,85,-49,53,67,82,78,79,10,0,0,93,1535052
11545,12,10,62,3562,3822,3359,1766,13,8,5,12,45,3401,2474,81,70,1983,1184,14,5,32,1533,1729,55,16,14,42,1768,1453,14,4095,1124,52,16,8,8,12,40,1725,1275,46,30,16,15,19,9,12,14,32,26,-75,55,79,82,-44,48,77,86,81,77,10,0,0,93,1535085
11546,11,9,65,3542,3809,3258,1733,13,6,6,13,46,3420,2471,78,68,1960,1175,5,5,20,1525,1717,50,14,14,40,1767,1450,14,4095,1116,49,16,9,7,12,39,1722,1279,45,27,14,11,10,9,10,14,29,24,-74,55,74,83,-20,46,94,88,83,74,10,0,0,93,1535118
11547,0,8,64,3531,3804,3239,1725,12,6,6,10,46,3418,2479,81,69,1940,1169,14,4,19,1509,1725,50,14,13,39,1761,1447,12,4095,1120,47,14,8,8,12,37,1722,1288,45,27,14,14,10,9,11,13,28,24,-78,54,73,84,-43,50,98,90,84,70,10,0,0,93,1535151
11548,12,9,65,3541,3812,3248,1749,13,7,5,12,45,3425,2489,81,69,1932,1167,14,5,20,1491,1744,52,15,14,40,1752,1443,13,4095,1135,49,16,9,8,12,38,1725,1301,44,33,13,14,10,9,11,15,29,23,-75,56,74,80,-37,37,99,90,84,64,10,0,0,93,1535184
11549,11,9,66,3535,3831,3251,1776,14,0,7,12,45,3423,2495,80,69,1943,1174,14,5,30,1474,1759,55,16,14,33,1758,1448,13,4095,1164,53,16,8,7,13,40,1740,1312,44,28,16,12,0,9,11,15,29,25,-79,56,74,85,-36,35,100,89,83,59,10,0,0,93,1535217
11550,12,10,67,3532,3853,3254,1819,14,8,5,13,48,3414,2503,82,69,1971,1184,16,5,30,1451,1743,53,15,14,42,1744,1446,13,4095,1178,52,16,8,8,13,44,1735,1307,48,30,17,14,10,10,21,16,32,26,-78,55,78,89,-30,34,100,89,81,52,10,0,0,93,1535250
11551,12,0,70,3557,3875,3276,1887,12,8,5,16,46,3385,2487,78,66,2017,1197,16,4,18,1412,1697,52,14,13,39,1728,1458,12,4095,1186,49,15,8,8,13,36,1707,1299,47,32,16,14,10,10,12,15,32,26,-75,55,76,93,-34,26,99,87,79,45,11,0,0,93,1535283
11552,11,10,71,3599,3903,3297,1944,13,7,6,13,48,3375,2477,84,70,2104,1252,18,5,28,1385,1648,52,15,14,46,1732,1492,12,4095,1199,53,17,6,8,13,39,1657,1306,45,39,15,11,10,9,11,14,28,24,-80,55,77,96,-19,17,95,82,74,37,12,0,0,93,1535316
11553,12,10,76,3629,3935,3326,1975,15,8,0,1,44,3346,2455,80,64,2148,1298,19,5,16,1346,1559,50,15,12,40,1732,1493,12,4095,1187,50,16,8,7,11,36,1575,1299,46,39,27,14,11,9,12,16,32,26,-78,54,78,104,4,1,86,76,67,31,11,0,0,93,1535349
11554,11,10,74,3660,3953,3344,1992,15,7,6,12,45,3317,2443,83,67,2206,1349,20,5,25,1330,1498,54,14,14,44,1753,1493,12,4089,1199,52,16,9,8,13,40,1547,1310,45,29,16,11,10,9,10,16,27,24,-79,52,74,106,58,-18,75,69,60,27,12,0,0,93,1535382
11555,10,9,76,3674,3962,3347,1988,17,0,5,0,40,3242,2409,78,64,2259,1383,17,5,12,1321,1428,49,14,12,42,1755,1477,12,4055,1185,48,14,9,7,12,45,1529,1308,44,28,15,12,10,10,11,14,28,24,-71,53,77,100,59,-16,67,64,55,25,15,0,0,93,1535415
11556,11,10,72,3682,3967,3352,1970,13,6,0,11,38,3196,2388,83,68,2309,1438,20,5,12,1306,1393,50,16,13,42,1758,1462,13,4043,1180,48,15,8,8,12,37,1523,1318,44,28,15,13,10,9,10,15,28,25,-59,53,72,97,-11,-6,58,59,50,23,17,0,0,93,1535448
11557,12,10,71,3691,3975,3361,1969,14,8,6,12,23,3178,2381,83,67,2319,1464,20,0,23,1309,1387,53,17,13,42,1760,1455,12,4050,1188,52,8,9,8,13,47,1525,1329,45,28,16,12,9,9,11,15,27,25,-78,55,79,95,-36,5,47,54,46,22,17,0,0,93,1535481
11558,12,20,72,3703,3989,3390,1966,16,8,6,11,36,3190,2380,84,68,2316,1483,21,0,20,1298,1380,54,15,13,45,1758,1413,14,4043,1183,51,18,8,8,14,41,1511,1354,44,30,16,14,11,10,12,16,30,27,-89,56,76,112,55,-23,47,54,46,22,17,0,0,93,1535514
11559,20,10,71,3713,3991,3407,1958,15,2,6,11,37,3167,2356,83,69,2318,1497,21,4,10,1292,1360,51,15,13,42,1756,1388,14,4037,1164,48,14,8,8,11,38,1494,1341,48,31,16,14,22,9,12,16,30,26,-64,51,77,116,41,-27,25,36,36,25,17,0,0,93,1535547
11560,21,10,70,3710,3988,3401,1943,13,5,5,17,34,3119,2324,83,69,2333,1511,20,9,21,1298,1368,55,17,15,45,1764,1386,18,4065,1160,51,16,6,8,13,44,1493,1323,45,28,16,12,10,9,11,14,27,25,-72,54,82,120,25,-12,18,29,35,33,17,0,0,93,1535580
11561,12,9,70,3705,3987,3391,1940,14,8,6,10,35,3098,2314,84,70,2341,1507,22,4,9,1285,1359,50,15,13,44,1757,1374,14,4043,1140,47,14,8,7,13,39,1475,1291,47,29,16,14,10,10,11,16,27,27,-73,53,71,116,21,-22,14,27,35,43,17,0,0,93,1535613
11562,12,8,66,3705,3975,3386,1937,13,6,5,12,33,3082,2305,83,70,2323,1480,21,5,22,1294,1372,63,16,15,47,1752,1395,14,4067,1126,52,17,8,8,12,41,1480,1267,44,28,16,13,10,10,12,15,28,24,-62,49,77,107,14,-28,13,27,38,52,16,0,0,93,1535646
11563,11,0,68,3707,3960,3388,1934,15,7,5,11,33,3067,2295,83,68,2297,1435,21,6,21,1303,1387,55,16,14,46,1745,1437,14,4064,1096,47,16,10,8,12,39,1506,1231,48,32,5,14,11,10,13,16,30,26,-73,55,74,101,-10,-21,11,27,41,62,16,0,0,93,1535679
11564,11,17,68,3706,3943,3415,1934,13,6,5,11,34,3078,2303,78,69,2254,1384,22,4,23,1322,1421,53,16,13,46,1750,1471,14,4087,1096,51,16,9,8,13,42,1554,1228,44,27,10,13,11,8,11,14,28,26,-72,52,75,95,-13,-24,12,29,46,70,16,0,0,93,1535712
11565,13,10,69,3701,3937,3475,1930,15,7,6,11,37,3091,2313,82,69,2202,1329,20,5,23,1331,1455,55,17,14,47,1762,1472,16,4094,1089,51,16,9,17,13,42,1589,1224,46,29,12,14,11,11,12,17,31,26,-88,54,79,90,26,-26,15,35,53,76,16,0,0,93,1535745
11566,12,10,76,3675,3953,3574,1926,16,7,3,7,36,3147,2333,77,66,2108,1254,17,5,13,1356,1493,52,14,14,44,1758,1440,14,4095,1083,47,14,9,7,11,38,1634,1221,22,30,16,14,11,10,11,16,32,25,-68,52,76,79,45,-26,25,44,60,80,17,0,0,93,1535778
11567,11,9,66,3661,3945,3657,1871,15,6,2,12,38,3220,2357,83,72,2077,1230,16,0,27,1419,1547,56,16,16,45,1785,1431,14,4095,1103,51,17,9,8,13,51,1675,1240,45,26,16,11,10,9,10,14,29,23,-72,57,78,72,14,-10,42,57,68,81,19,0,0,93,1535811
11568,12,9,64,3640,3917,3617,1811,13,8,7,0,39,3299,2392,82,71,2003,1203,15,5,16,1444,1589,52,16,14,40,1779,1432,14,4095,1112,48,15,9,8,12,38,1696,1246,45,27,16,13,11,11,12,15,28,25,-72,59,70,76,-2,-13,57,65,72,81,20,0,0,93,1535844
11569,11,10,64,3612,3895,3517,1740,13,6,5,8,41,3351,2413,82,69,1954,1187,14,4,30,1489,1626,53,16,14,44,1809,1466,14,4095,1138,52,16,9,8,13,42,1733,1262,46,28,16,11,10,9,10,14,29,23,-77,60,78,82,2,-18,65,70,75,79,22,0,0,93,1535877
11570,12,10,61,3590,3881,3366,1681,13,7,5,12,42,3372,2424,82,72,1916,1168,15,4,15,1496,1628,52,15,13,39,1798,1480,14,4095,1131,48,14,8,7,12,38,1744,1253,45,28,16,13,11,10,11,14,29,24,-78,60,84,88,37,-18,72,73,77,74,22,0,0,93,1535910
11571,12,8,61,3579,3879,3270,1660,12,7,6,12,40,3373,2438,82,66,1867,1144,18,5,31,1508,1651,54,16,14,43,1793,1492,13,4095,1121,48,16,10,8,12,37,1752,1246,46,28,16,12,10,9,11,15,28,25,-64,60,82,96,21,-11,77,76,79,68,22,0,0,93,1535943
11572,26,10,61,3570,3867,3237,1662,12,8,6,25,42,3371,2440,81,66,1848,1138,13,2,29,1503,1670,54,16,12,42,1792,1497,3,4095,1122,51,16,3,8,13,40,1773,1255,50,28,15,11,10,9,11,14,29,24,-76,62,79,100,-5,-6,77,76,79,68,22,0,0,93,1535976
11573,11,20,62,3563,3858,3207,1685,13,8,6,13,42,3378,2450,82,67,1847,1138,14,5,29,1487,1681,54,7,14,41,1786,1507,13,4095,1119,51,16,9,8,12,41,1790,1270,48,32,16,13,10,8,12,15,32,26,-76,61,83,103,12,-14,88,81,82,54,20,0,0,93,1536009
11574,13,10,65,3544,3863,3203,1735,13,6,6,13,42,3364,2462,80,65,1863,1141,14,3,18,1453,1689,50,14,13,39,1764,1482,12,4095,1112,48,16,9,7,12,38,1800,1279,49,42,17,14,11,10,12,16,32,27,-74,60,77,105,17,-16,89,82,83,46,18,0,0,93,1536042
11575,0,8,66,3528,3867,3208,1797,14,7,6,0,43,3358,2479,82,67,1899,1148,14,4,29,1452,1711,55,17,14,40,1758,1477,12,4095,1129,42,16,9,8,13,40,1813,1295,45,27,14,12,10,9,10,13,29,24,-74,58,79,105,37,-25,90,82,82,39,15,0,0,93,1536075
11576,0,9,66,3526,3871,3213,1859,14,7,6,13,44,3363,2499,83,68,1930,1149,16,5,31,1444,1722,54,16,14,42,1749,1465,14,4095,1129,48,14,8,8,11,37,1797,1283,34,29,16,14,11,10,12,16,32,27,-76,60,82,111,37,-25,90,82,81,35,13,0,0,93,1536108
11577,12,10,69,3547,3884,3231,1919,13,7,7,8,45,3349,2491,81,67,2002,1176,14,5,18,1405,1700,52,16,14,40,1710,1454,12,4091,1129,48,16,8,8,12,37,1778,1265,44,28,14,12,10,9,10,14,28,24,-58,59,81,114,10,-27,91,82,79,31,11,0,0,93,1536141
11578,11,10,72,3587,3909,3245,1976,14,6,5,13,44,3311,2452,83,68,2120,1253,17,5,14,1351,1626,53,15,13,41,1710,1486,12,4057,1125,48,15,9,8,12,37,1699,1247,44,28,16,12,9,9,10,14,29,25,-84,56,75,99,14,-22,91,80,73,27,9,0,0,93,1536174
11579,12,10,72,3623,3933,3258,2002,16,8,6,12,42,3275,2423,84,67,2190,1325,20,5,24,1314,1539,53,16,13,44,1734,1496,12,4023,1126,48,14,9,7,12,50,1611,1257,43,28,16,13,16,9,11,14,28,24,-80,57,79,94,104,-47,90,76,66,25,11,0,0,93,1536207
11580,12,10,72,3678,3951,3286,2020,15,8,5,12,37,3196,2351,82,68,2290,1411,20,5,21,1284,1439,55,16,14,46,1757,1461,5,3987,1106,50,14,8,8,13,41,1579,1279,46,30,5,14,17,10,24,15,32,26,-56,57,82,86,20,-32,82,70,59,23,17,0,0,93,1536240
11581,12,10,69,3708,3959,3303,2013,14,7,5,11,34,3141,2314,82,67,2346,1469,21,5,19,1277,1389,53,18,13,45,1758,1426,13,3951,1096,46,16,8,8,16,44,1576,1315,46,29,16,14,11,20,12,16,30,26,-72,61,82,77,-35,-8,72,64,52,22,23,0,0,93,1536273
11582,9,9,67,3726,3970,3327,2004,14,11,6,11,32,3112,2289,72,68,2326,1495,21,5,9,1270,1355,49,14,12,43,1742,1385,15,3883,1081,38,16,8,7,13,39,1559,1338,47,29,16,13,11,10,12,16,32,27,-82,60,85,79,2,-10,60,57,46,22,30,0,0,93,1536306
11583,10,9,66,3756,3995,3391,2003,14,3,6,11,31,3076,2253,81,67,2299,1507,13,7,6,1277,1342,50,14,14,42,1738,1349,15,3823,1072,46,14,8,7,12,41,1550,1342,44,27,15,11,10,9,10,14,28,24,-79,64,85,89,26,-10,44,49,41,22,37,0,0,93,1536339
11584,11,8,70,3777,4013,3439,1997,14,6,4,11,29,3042,2231,82,67,2282,1519,20,4,7,1275,1332,49,15,14,42,1731,1319,15,3779,1063,46,14,8,6,13,41,1513,1325,41,26,15,14,10,9,10,15,28,24,-62,62,88,104,40,-11,32,40,34,21,43,0,0,93,1536372
11585,12,8,60,3791,4023,3492,1990,12,7,6,10,26,2977,2182,81,68,2257,1508,18,5,19,1296,1336,54,16,20,45,1732,1299,15,3772,1078,49,17,9,8,12,44,1457,1297,41,27,15,14,10,9,11,14,28,24,-66,60,82,94,-39,21,26,30,28,21,51,0,0,93,1536405
11586,11,9,61,3823,4027,3574,1986,13,6,5,11,27,2929,2140,80,66,2231,1487,17,4,19,1317,1335,54,16,14,46,1729,1262,17,3775,1090,52,16,9,8,13,46,1379,1253,42,28,16,13,10,10,12,14,27,24,-80,59,82,93,-37,23,23,24,24,21,60,0,0,93,1536438
11587,13,8,60,3850,4021,3661,1974,13,6,6,6,26,2892,2112,80,68,2217,1485,18,6,8,1346,1335,50,14,14,43,1719,1248,16,3773,1069,47,14,8,7,12,41,1313,1198,44,29,16,14,12,9,12,16,29,28,-74,60,84,93,11,6,22,20,22,21,69,0,0,93,1536471
11588,6,8,57,3853,4010,3709,1960,12,6,6,9,25,2849,2068,80,68,2205,1484,17,5,8,1351,1341,51,15,14,43,1718,1250,16,3815,1059,46,15,8,8,11,41,1286,1170,42,28,16,11,10,9,12,14,28,24,-65,60,85,88,5,6,21,19,22,21,76,0,0,93,1536504
11589,27,8,56,3843,3999,3724,1945,13,6,5,0,22,2792,2036,74,65,2189,1462,16,4,8,1352,1341,49,14,13,43,1717,1261,16,3915,1066,46,16,8,8,12,42,1292,1168,42,26,16,12,9,8,11,15,26,23,-65,61,85,88,-34,21,21,19,22,21,80,0,0,93,1536537
11590,8,8,54,3819,3993,3737,1945,12,6,5,10,24,2766,2049,79,70,2187,1435,18,5,19,1361,1349,53,16,13,46,1736,1310,17,4023,1093,50,16,8,8,12,44,1332,1184,43,27,15,12,10,8,11,15,27,24,-61,60,89,87,-112,44,23,22,24,22,81,0,0,93,1536570
11591,12,0,57,3803,3987,3742,1943,13,7,6,10,24,2788,2093,79,69,2178,1386,18,4,35,1369,1341,54,15,14,54,1749,1367,18,4094,1083,47,16,9,8,14,42,1398,1181,46,30,25,14,10,10,12,13,30,27,-77,58,75,79,-108,47,26,27,31,24,79,0,0,93,1536603
11592,12,8,60,3783,3973,3731,1962,14,7,6,0,27,2851,2144,75,65,2163,1345,18,6,8,1336,1332,49,14,12,42,1755,1393,18,4091,1060,44,13,8,8,12,40,1444,1180,47,29,14,13,10,9,12,16,29,26,-88,58,82,78,-23,33,32,33,39,27,74,0,0,93,1536636
11593,11,8,62,3732,3959,3660,1975,14,6,6,11,28,2913,2193,81,70,2166,1339,19,5,21,1326,1350,54,16,13,46,1779,1433,19,4095,1041,43,14,8,8,12,40,1505,1184,44,33,16,11,11,10,10,14,27,24,-77,60,80,73,15,22,38,38,45,32,69,0,0,93,1536669
11594,10,10,73,3682,3949,3599,1974,13,6,6,10,30,2949,2217,80,69,2169,1326,19,4,8,1307,1358,49,16,14,43,1797,1465,17,4095,1032,43,13,8,8,12,40,1587,1175,44,27,14,12,9,9,11,15,29,23,-62,58,78,68,-24,32,44,45,53,39,62,0,0,93,1536702
11595,10,9,64,3638,3936,3567,1942,15,7,10,11,32,2993,2234,80,69,2148,1322,19,4,27,1347,1405,53,16,14,45,1845,1467,21,4095,1056,48,15,8,8,14,45,1665,1181,62,26,13,13,10,9,10,14,28,23,-67,60,81,63,-50,45,52,53,62,46,55,0,0,93,1536735
11596,12,8,62,3593,3918,3489,1895,17,6,5,10,33,3030,2276,82,70,2136,1306,28,5,12,1380,1478,50,15,14,43,1843,1407,16,4095,1063,44,14,7,8,12,39,1662,1161,44,28,14,14,10,9,11,15,28,24,-75,61,85,65,-44,48,60,61,68,53,47,0,0,93,1536768
11597,11,8,62,3539,3927,3407,1855,16,6,6,11,33,3104,2356,81,69,2077,1263,14,5,24,1437,1607,54,16,14,44,1822,1420,14,4095,1088,49,17,9,8,13,40,1620,1158,44,27,15,12,9,9,11,16,28,24,-67,56,82,63,-42,42,68,67,73,60,39,0,0,93,1536801
11598,11,9,62,3492,3926,3351,1805,14,8,5,11,38,3193,2448,90,68,1993,1208,13,6,15,1491,1691,52,15,13,38,1755,1420,13,4095,1102,46,15,8,7,12,36,1573,1141,46,28,16,12,10,10,11,15,29,24,-59,60,83,64,-46,40,74,72,76,66,31,0,0,93,1536834
11599,12,10,59,3497,3935,3354,1788,12,6,6,12,40,3322,2538,83,67,1875,1151,11,5,18,1532,1770,52,15,12,38,1703,1395,11,4095,1102,47,16,8,8,12,35,1546,1120,52,28,14,11,10,9,11,14,27,24,-80,59,94,75,-76,59,78,75,78,69,22,0,0,0,1536867
11600,22,9,60,3486,3932,3242,1697,12,0,5,12,41,3409,2588,82,65,1783,1131,12,5,30,1556,1854,55,16,13,39,1683,1369,6,4095,1113,50,18,9,7,13,38,1563,1148,49,30,16,12,10,9,12,16,30,27,-73,60,85,76,9,34,80,78,80,71,14,0,0,0,1536900
11601,24,9,56,3464,3907,3036,1624,12,6,6,11,40,3426,2585,82,64,1738,1129,10,5,29,1564,1858,54,16,13,37,1687,1350,10,4095,1107,50,16,8,8,12,36,1578,1143,47,29,16,14,11,10,11,13,30,26,-69,61,80,73,5,30,83,80,82,73,8,0,0,0,1536933
11602,11,9,54,3434,3887,2987,1596,9,6,5,11,39,3431,2562,82,63,1726,1144,10,4,29,1560,1858,54,16,13,37,1723,1361,10,4095,1113,55,16,8,8,12,36,1613,1149,48,29,16,14,11,16,12,12,31,26,-59,61,83,75,-29,35,86,83,84,75,5,0,0,0,1536966
11603,0,8,52,3382,3878,2967,1591,10,6,6,1,48,3427,2520,76,58,1719,1175,9,5,16,1571,1841,51,16,13,33,1667,1416,9,4095,1119,47,14,8,8,11,36,1658,1155,48,29,16,12,10,8,11,14,34,25,-67,59,85,76,-28,34,86,83,84,75,5,0,0,0,1536999
11604,11,8,50,3333,3879,2962,1601,10,5,16,12,38,3421,2502,81,61,1739,1152,9,5,28,1573,1810,54,15,13,36,1454,1550,9,4095,1132,48,16,9,5,12,44,1726,1166,45,28,15,11,10,9,10,25,27,24,-73,60,85,86,17,20,90,85,86,77,5,0,0,0,1537032
11605,11,8,44,3297,3858,2954,1605,10,6,6,12,36,3401,2474,71,61,1750,1128,10,5,28,1562,1740,53,16,14,37,1575,1739,11,4095,1128,50,14,8,8,12,51,1767,1158,45,28,16,11,10,10,10,15,28,24,-64,60,84,96,33,12,91,87,87,79,5,0,0,0,1537065
11606,25,8,61,3298,3815,2943,1605,10,7,6,10,36,3377,2445,78,60,1747,1136,13,4,26,1557,1688,52,16,13,37,1695,1740,11,4095,1123,46,16,9,8,12,48,1730,1161,48,17,16,13,11,10,11,16,32,26,-65,59,78,88,49,4,91,87,89,80,6,0,0,0,1537098
11607,11,8,51,3313,3754,2922,1589,13,8,5,12,37,3362,2411,78,61,1731,1134,13,5,27,1562,1671,52,16,14,36,1644,1638,12,4095,1124,49,14,8,8,12,42,1696,1167,48,30,15,13,12,10,12,25,32,25,-56,58,84,87,41,-7,90,87,91,80,10,0,0,0,1537131
11608,12,9,52,3340,3700,2910,1576,13,6,6,11,35,3314,2344,77,59,1736,1106,13,5,43,1570,1636,52,14,14,38,1601,1609,13,4095,1137,47,14,8,8,12,40,1669,1160,48,30,16,12,11,10,11,16,32,23,-63,61,86,93,34,-11,90,86,92,82,20,0,0,0,1537164
11609,11,5,54,3389,3661,2909,1567,11,6,7,11,35,3261,2273,76,61,1763,1107,13,5,27,1576,1587,49,14,12,39,1615,1625,13,4095,1146,47,14,9,8,13,38,1652,1166,46,28,14,12,9,9,10,15,30,24,-49,59,89,97,32,-16,89,86,91,82,32,0,0,0,1537197
11610,11,0,55,3424,3636,2911,1550,11,7,6,12,33,3172,2188,76,59,1810,1124,13,5,16,1572,1514,46,16,13,39,1636,1646,14,4095,1134,43,16,8,6,12,35,1635,1169,48,30,16,11,10,9,12,16,32,26,-61,58,81,93,-2,0,82,84,90,82,41,0,0,0,1537230
11611,12,10,53,3453,3630,2907,1539,10,6,4,10,32,3106,2136,74,58,1823,1133,13,5,14,1561,1484,46,14,13,38,1706,1638,14,4095,1136,43,13,8,8,11,36,1608,1177,46,23,15,13,10,8,10,15,30,24,-61,60,89,98,9,-9,73,79,87,81,48,0,0,0,1537263
11612,8,9,53,3465,3641,2914,1526,10,7,5,12,29,3038,2091,74,58,1839,1154,13,5,23,1554,1451,59,14,13,42,1803,1636,14,4095,1135,43,15,9,7,12,37,1593,1194,45,28,14,12,10,8,10,14,29,24,-57,61,82,98,-4,-8,68,73,83,79,54,0,0,0,1537296
11613,11,8,52,3487,3651,2901,1519,20,6,5,0,27,2967,2044,74,58,1859,1155,13,4,22,1538,1414,48,16,21,42,1845,1628,8,4095,1152,45,14,9,8,12,40,1551,1189,46,28,15,13,10,8,12,14,29,23,-57,60,84,106,-11,-4,65,67,77,77,59,0,0,0,1537329
11614,11,9,53,3522,3674,2878,1508,13,8,6,28,26,2886,1974,74,69,1893,1168,14,6,6,1514,1386,50,16,13,43,1872,1613,14,4095,1164,45,15,8,8,13,40,1484,1157,49,30,16,14,11,11,12,16,32,26,-56,59,88,108,-19,-7,63,60,69,74,65,0,0,0,1537362
11615,12,10,51,3556,3705,2878,1489,12,8,6,10,25,2807,1908,73,57,1919,1202,13,5,16,1470,1359,48,16,13,42,1799,1551,14,4095,1166,42,15,8,8,13,37,1390,1151,49,32,16,12,11,9,11,16,32,25,-60,58,87,108,-13,-7,61,52,60,68,69,0,0,0,1537395
11616,12,8,49,3598,3751,2893,1492,10,7,6,10,24,2739,1874,73,58,1939,1233,16,3,8,1407,1333,47,15,13,40,1734,1436,14,4095,1171,43,12,8,6,12,36,1308,1189,46,34,15,12,10,9,11,14,25,25,-60,58,88,112,-17,-15,55,44,51,61,73,0,0,0,1537428
11617,0,9,49,3630,3807,2920,1500,10,7,5,0,12,2674,1848,69,51,1952,1242,14,5,8,1371,1322,46,15,12,39,1701,1383,15,4095,1167,44,16,8,7,12,37,1294,1215,45,27,14,12,10,9,10,15,26,24,-64,57,84,109,7,-22,47,39,45,53,76,0,0,0,1537461
11618,12,8,49,3649,3851,2955,1519,10,7,5,11,22,2653,1837,74,58,1997,1267,16,5,19,1348,1325,48,16,12,54,1696,1368,16,4095,1154,48,16,8,8,13,42,1310,1235,45,27,15,11,10,10,10,15,27,23,-65,59,84,109,19,-24,41,35,39,45,80,0,0,0,1537494
11619,12,9,38,3648,3865,2979,1536,17,7,6,10,22,2622,1829,74,59,2009,1288,17,5,19,1350,1326,50,16,14,42,1692,1362,17,4095,1143,46,14,16,8,12,40,1312,1241,48,30,16,14,10,10,13,17,29,26,-62,59,86,108,21,-25,40,34,36,38,83,0,0,0,1537527
11620,11,8,49,3633,3864,2990,1548,10,6,6,10,20,2599,1825,74,60,2028,1292,16,6,19,1348,1327,50,16,14,44,1687,1368,18,4095,1140,48,16,9,8,17,41,1315,1242,46,24,16,15,10,10,12,16,29,27,-62,59,84,103,22,-22,40,33,35,34,84,0,0,0,1537560
11621,20,9,52,3613,3865,2995,1552,12,7,6,10,21,2603,1835,75,60,2015,1286,17,6,18,1336,1323,50,16,13,43,1685,1381,18,4095,1143,48,16,9,8,12,41,1323,1246,46,30,14,14,10,10,12,16,30,26,-59,59,86,98,-11,-14,40,33,34,33,85,0,0,0,1537593
11622,7,15,51,3598,3871,3007,1558,11,7,6,0,21,2652,1871,71,56,1988,1253,16,5,7,1310,1315,36,15,13,40,1683,1401,16,4077,1141,44,16,8,6,11,36,1344,1254,48,30,16,12,4,10,12,16,30,27,-66,61,91,98,6,-18,40,35,34,32,84,0,0,0,1537626
11623,12,8,53,3567,3879,3029,1582,12,4,6,12,24,2749,1962,76,60,1981,1226,17,6,19,1306,1315,50,16,14,43,1701,1436,16,4071,1127,38,18,9,8,13,40,1419,1274,44,27,16,13,10,9,11,15,27,25,-54,60,90,102,7,-21,42,38,34,32,79,0,0,0,1537659
11624,11,8,56,3516,3844,3054,1620,12,7,6,10,28,2836,2046,76,60,1974,1211,17,5,9,1315,1334,48,15,12,40,1711,1457,17,4063,1089,43,14,8,8,12,37,1476,1275,23,30,16,14,11,9,11,16,30,27,-62,61,89,101,-7,-11,43,42,37,32,71,0,0,0,1537692
11625,20,9,56,3466,3805,3068,1680,12,6,5,11,28,2902,2108,77,61,1969,1188,17,5,9,1318,1380,47,16,13,41,1737,1476,16,4065,1080,44,14,8,8,12,36,1551,1277,45,28,12,12,10,9,11,14,28,25,-71,61,86,96,16,-11,44,48,43,33,64,0,0,0,1537725
11626,11,8,57,3440,3767,3091,1696,13,7,6,10,32,2951,2143,78,62,1960,1190,18,4,20,1356,1439,51,16,13,42,1781,1465,14,4081,1088,46,14,9,8,13,37,1627,1259,44,28,15,11,10,9,11,14,28,25,-69,64,80,95,38,-24,45,53,51,36,55,0,0,0,1537758
11627,11,9,57,3402,3753,3087,1683,13,6,5,10,33,2977,2165,77,62,1965,1192,16,5,21,1404,1506,53,16,13,42,1806,1422,13,4095,1110,49,16,8,8,13,40,1663,1230,44,27,14,14,10,9,11,13,29,24,-67,64,89,99,59,-29,50,57,58,42,47,0,0,0,1537791
11628,12,10,57,3360,3734,3045,1648,12,6,9,10,33,3007,2202,78,62,1941,1184,14,6,25,1455,1577,49,16,14,40,1789,1431,13,4095,1130,50,16,8,8,13,39,1638,1215,43,28,25,14,8,9,12,14,29,24,-64,65,94,101,60,-23,55,62,64,49,39,0,0,0,1537824
11629,1,10,57,3321,3724,2993,1620,13,8,7,12,32,3037,2246,74,58,1893,1149,12,6,13,1488,1638,48,14,12,37,1739,1425,11,4095,1137,47,16,8,8,12,36,1598,1196,47,29,16,15,11,9,12,6,31,26,-55,64,92,103,37,-15,60,66,67,56,30,0,0,0,1537857
11630,11,9,58,3297,3721,2959,1605,12,6,6,10,34,3121,2333,79,61,1824,1115,11,5,14,1533,1672,51,16,12,36,1704,1427,12,4095,1152,48,14,8,7,12,34,1575,1190,45,28,15,13,10,9,11,14,29,24,-55,64,88,103,-2,-2,64,69,70,61,25,0,0,0,1537890
11631,12,9,55,3273,3716,2911,1569,8,7,5,11,35,3203,2389,79,60,1756,1089,12,5,27,1570,1739,50,16,14,40,1695,1418,11,4095,1166,52,17,9,7,13,37,1568,1209,44,29,14,13,10,9,11,14,30,26,-66,66,88,105,8,-4,66,72,72,64,21,0,0,0,1537923
11632,12,9,56,3248,3717,2870,1542,4,6,6,8,38,3269,2435,78,60,1710,1073,11,6,16,1574,1762,50,14,13,34,1683,1394,10,4095,1165,48,14,9,7,12,34,1555,1199,46,30,16,12,10,9,12,13,32,25,-65,65,93,108,37,-14,69,75,74,67,18,0,0,0,1537956
